customerID,country,region,lang,cpc_index,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,Contract_enc,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_tier,churn_risk_score,Churn
8197-BFWVU,Portugal,EU,fr,0.92,Female,0,1,1,72,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),93.25,6688.95,Premium,0.203,0
8198-RKSZG,Germany,EU,fr,0.92,Female,0,1,1,14,Growing (13-36m),1,1,DSL,0,1,0,1,1,1,Month-to-month,0,0,Credit card (automatic),80.45,1137.05,High,0.7096,0
8199-ZLLSA,United States,NA,en,1.0,Male,0,0,0,67,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,One year,1,1,Bank transfer (automatic),118.35,7804.15,Premium,0.4089,1
8200-KLNYW,Peru,LATAM,es,0.38,Female,0,1,0,21,Growing (13-36m),1,0,DSL,1,0,1,1,1,1,One year,1,0,Mailed check,80.9,1714.95,High,0.5816,0
8200-LGKSR,South Africa,Africa,en,0.22,Male,0,1,0,71,Champion (60+m),1,1,DSL,1,0,1,1,1,1,Two year,2,0,Electronic check,83.2,6126.1,High,0.1831,0
8201-AAXCB,Indonesia,APAC,ja,0.61,Male,0,1,1,25,Growing (13-36m),1,1,DSL,0,0,0,0,1,0,Month-to-month,0,0,Electronic check,60.35,1404.65,Mid,0.6711,0
8203-XJZRC,Venezuela,LATAM,es,0.38,Male,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,20.25,20.25,Low,0.6886,0
8204-TIFGJ,Kenya,Africa,en,0.22,Female,0,0,0,23,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),20.3,470.6,Low,0.571,0
8204-YJCLA,Dominican Republic,LATAM,es,0.38,Male,1,1,1,72,Champion (60+m),0,0,DSL,1,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),64.8,4732.35,Mid,0.2592,0
8205-MQUGY,Belarus,CIS,ru,0.3,Male,0,1,1,12,New (0-12m),1,0,DSL,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,49.2,571.15,Mid,0.6992,0
8205-OTCHB,Egypt,MENA,ar,0.55,Male,0,0,0,22,Growing (13-36m),0,0,DSL,0,1,1,0,0,1,One year,1,1,Bank transfer (automatic),43.75,903.6,Mid,0.5821,1
8205-VSLRB,Argentina,LATAM,es,0.38,Male,0,1,0,70,Champion (60+m),1,1,DSL,1,0,1,1,0,1,Two year,2,0,Credit card (automatic),77.3,5498.2,High,0.2153,0
8207-DMRVL,Italy,EU,fr,0.92,Male,0,1,1,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),114.55,8306.05,Premium,0.2519,0
8207-VVMYB,Sweden,EU,fr,0.92,Female,0,1,0,70,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),26.0,2006.95,Low,0.0328,0
8208-EUMTE,Chile,LATAM,es,0.38,Male,0,0,0,16,Growing (13-36m),0,0,DSL,1,1,1,1,1,0,Two year,2,0,Mailed check,54.85,916.15,Mid,0.4604,0
8212-CRQXP,Ghana,Africa,en,0.22,Female,0,1,0,22,Growing (13-36m),1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Credit card (automatic),80.0,1706.45,High,0.7201,0
8212-DJRCH,New Zealand,NA,en,1.0,Male,0,1,1,5,New (0-12m),1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,0,1,Mailed check,90.35,434.5,Premium,0.7634,0
8212-FSQIV,Brazil,LATAM,es,0.38,Male,0,0,1,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,20.25,20.25,Low,0.702,0
8213-TAZPM,Kenya,Africa,en,0.22,Female,0,1,1,69,Champion (60+m),1,1,Fiber optic,0,1,1,1,1,1,One year,1,1,Bank transfer (automatic),108.75,7493.05,Premium,0.3439,0
8215-NGSPE,Russia,CIS,ru,0.3,Female,0,1,1,42,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.0,833.55,Low,0.2555,0
8216-AZUUZ,Poland,EU,fr,0.92,Female,0,1,1,42,Loyal (37-60m),1,0,Fiber optic,0,0,1,1,1,1,Two year,2,1,Electronic check,100.4,4303.65,Premium,0.4513,0
8217-QYOHV,Sweden,EU,fr,0.92,Male,0,0,0,5,New (0-12m),1,0,DSL,1,0,0,1,0,0,Month-to-month,0,1,Mailed check,55.75,266.95,Mid,0.6601,0
8218-FFJDS,Spain,EU,fr,0.92,Female,0,1,0,72,Champion (60+m),1,1,DSL,1,1,0,1,1,1,Two year,2,1,Bank transfer (automatic),86.4,6058.95,High,0.1447,0
8219-VYBVI,India,APAC,ja,0.61,Male,0,0,1,39,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,0,Mailed check,25.0,1004.35,Low,0.2714,0
8220-OCUFY,France,EU,fr,0.92,Female,0,0,0,21,Growing (13-36m),1,0,DSL,1,0,1,1,0,0,One year,1,1,Electronic check,60.25,1258.35,Mid,0.5082,0
8221-EQDGL,Ethiopia,Africa,en,0.22,Male,0,1,0,35,Growing (13-36m),1,0,DSL,1,1,1,0,0,0,Month-to-month,0,0,Mailed check,61.0,2130.45,Mid,0.6244,0
8221-HVAYI,United Kingdom,EU,fr,0.92,Male,0,1,1,35,Growing (13-36m),1,1,DSL,1,1,1,1,0,0,Two year,2,1,Credit card (automatic),69.15,2490.15,High,0.3446,0
8224-DWCKX,Indonesia,APAC,ja,0.61,Male,1,0,0,12,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),73.3,828.05,High,0.8052,0
8224-IVVPA,Australia,NA,en,1.0,Female,0,0,0,27,Growing (13-36m),1,0,DSL,1,1,0,0,0,0,Month-to-month,0,1,Mailed check,56.7,1652.95,Mid,0.6106,0
8224-KDLKN,South Korea,APAC,ja,0.61,Male,0,1,1,72,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),25.0,1738.9,Low,0.0189,0
8224-UAXBZ,Switzerland,EU,fr,0.92,Female,0,1,0,58,Loyal (37-60m),0,0,DSL,1,1,0,0,1,0,One year,1,1,Electronic check,45.35,2540.1,Mid,0.289,0
8225-BTJAU,Nigeria,Africa,en,0.22,Male,1,0,0,10,New (0-12m),1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,79.25,793.55,High,0.8993,1
8226-BXGES,Argentina,LATAM,es,0.38,Male,0,1,0,64,Champion (60+m),1,1,Fiber optic,1,1,1,0,0,0,One year,1,0,Bank transfer (automatic),89.45,5692.65,High,0.4254,0
8229-BUJHX,Ethiopia,Africa,en,0.22,Female,0,1,1,71,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),20.5,1500.95,Low,0.0342,0
8229-MYEJZ,United States,NA,en,1.0,Female,0,0,0,10,New (0-12m),1,0,DSL,0,1,0,0,0,0,Month-to-month,0,0,Electronic check,51.2,498.25,Mid,0.715,0
8229-TNIQA,Australia,NA,en,1.0,Female,0,0,0,4,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,45.3,196.95,Mid,0.6798,1
8231-BSWXX,Ukraine,CIS,ru,0.3,Male,0,0,0,71,Champion (60+m),1,1,Fiber optic,0,1,0,0,0,0,One year,1,1,Credit card (automatic),79.05,5552.5,High,0.4527,0
8232-CTLKO,Venezuela,LATAM,es,0.38,Female,0,1,1,66,Champion (60+m),1,0,DSL,1,0,0,0,1,0,Two year,2,1,Electronic check,59.75,3996.8,Mid,0.2131,0
8232-UTFOZ,Sweden,EU,fr,0.92,Male,0,0,0,69,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),19.95,1399.35,Low,0.0,0
8234-GSZYK,Australia,NA,en,1.0,Male,0,0,0,43,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),26.45,1110.05,Low,0.2012,0
8237-ULIXL,Mexico,LATAM,es,0.38,Female,0,1,0,72,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),24.85,1871.85,Low,0.0,0
8241-JUIQO,India,APAC,ja,0.61,Female,0,0,0,61,Champion (60+m),1,0,No,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),19.45,1336.35,Low,0.2763,0
8242-JSVBO,China,APAC,ja,0.61,Male,0,0,0,7,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),44.65,322.5,Mid,0.6679,0
8242-PDSGJ,Belarus,CIS,ru,0.3,Male,0,1,0,70,Champion (60+m),0,0,DSL,1,0,1,1,0,0,Two year,2,1,Credit card (automatic),39.15,2692.75,Mid,0.0387,0
8242-SOQUO,Portugal,EU,fr,0.92,Female,1,0,0,5,New (0-12m),1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,1,Electronic check,84.7,392.5,High,0.8336,0
8245-UMPYT,Turkey,MENA,ar,0.55,Female,1,0,0,16,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,96.4,1581.2,Premium,0.7975,1
8246-SHFGA,Ethiopia,Africa,en,0.22,Male,0,0,0,17,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),21.1,385.55,Low,0.6074,0
8249-THVEC,Japan,APAC,ja,0.61,Male,0,1,1,51,Loyal (37-60m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,19.4,997.75,Low,0.3268,0
8250-ZNGGW,Philippines,APAC,ja,0.61,Female,1,0,0,5,New (0-12m),1,0,DSL,1,1,0,1,0,0,Month-to-month,0,0,Credit card (automatic),59.9,287.85,Mid,0.8292,0
8256-ERHVS,Thailand,APAC,ja,0.61,Male,0,0,0,9,New (0-12m),1,0,DSL,1,0,1,1,0,1,Month-to-month,0,1,Bank transfer (automatic),68.25,576.95,High,0.8007,0
8256-TWSNM,Ukraine,CIS,ru,0.3,Male,0,1,1,6,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,69.8,377.85,High,0.7714,0
8257-RZAHR,Thailand,APAC,ja,0.61,Female,0,1,0,14,Growing (13-36m),1,1,DSL,1,0,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),64.7,941.0,Mid,0.7721,1
8258-GSTJK,Germany,EU,fr,0.92,Male,1,0,0,3,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,77.0,237.75,High,0.8272,1
8259-DZLIZ,Guatemala,LATAM,es,0.38,Female,0,1,1,64,Champion (60+m),1,1,DSL,0,1,0,0,0,0,One year,1,1,Bank transfer (automatic),53.85,3399.85,Mid,0.303,0
8259-NFJTV,Dominican Republic,LATAM,es,0.38,Female,0,1,1,7,New (0-12m),0,0,DSL,1,0,0,1,0,0,Month-to-month,0,0,Mailed check,34.65,246.6,Low,0.7265,0
8260-NGFNY,Egypt,MENA,ar,0.55,Female,0,0,0,1,New (0-12m),0,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,25.2,25.2,Low,0.7124,1
8261-GWDBQ,Kenya,Africa,en,0.22,Female,1,1,0,60,Loyal (37-60m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),116.05,6925.9,Premium,0.4477,0
8262-COGGB,Colombia,LATAM,es,0.38,Male,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,20.45,20.45,Low,0.7257,0
8263-JQAIK,Ghana,Africa,en,0.22,Male,1,0,0,2,New (0-12m),0,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,24.45,47.5,Low,0.8175,1
8263-OKETD,Saudi Arabia,MENA,ar,0.55,Female,0,0,0,20,Growing (13-36m),1,1,DSL,0,1,0,1,0,1,Month-to-month,0,1,Credit card (automatic),68.9,1370.35,High,0.6632,0
8263-QMNTJ,Germany,EU,fr,0.92,Male,0,1,0,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Electronic check,115.55,8425.3,Premium,0.2806,0
8265-HKSOW,Russia,CIS,ru,0.3,Female,0,1,1,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,0,1,Two year,2,0,Credit card (automatic),107.45,7658.3,Premium,0.1855,0
8266-VBFQL,South Africa,Africa,en,0.22,Male,0,0,0,4,New (0-12m),1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,1,Electronic check,90.4,356.65,Premium,0.8386,0
8267-KFGYD,Philippines,APAC,ja,0.61,Male,0,0,1,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,21.05,21.05,Low,0.6475,0
8267-ZNYVZ,Turkey,MENA,ar,0.55,Female,0,1,0,33,Growing (13-36m),1,0,Fiber optic,1,0,1,1,1,1,One year,1,1,Electronic check,103.75,3361.05,Premium,0.4951,1
8268-YDIXR,Egypt,MENA,ar,0.55,Male,0,1,0,56,Loyal (37-60m),1,1,Fiber optic,1,1,1,0,0,0,One year,1,1,Electronic check,93.15,5253.95,Premium,0.4381,0
8270-RKSAP,Netherlands,EU,fr,0.92,Male,0,0,0,9,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,70.5,597.9,High,0.71,0
8272-ONJLV,Sweden,EU,fr,0.92,Male,0,0,0,12,New (0-12m),1,0,Fiber optic,0,0,1,0,1,1,One year,1,0,Electronic check,95.7,1184.0,Premium,0.5602,0
8276-MQBYC,Ukraine,CIS,ru,0.3,Male,1,0,0,51,Loyal (37-60m),1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,97.8,4913.3,Premium,0.5847,1
8277-RVRSV,Morocco,MENA,ar,0.55,Female,0,1,1,33,Growing (13-36m),1,1,No,0,0,0,0,0,0,One year,1,0,Credit card (automatic),24.15,800.3,Low,0.4333,0
8280-MQRQN,Belarus,CIS,ru,0.3,Female,0,0,0,1,New (0-12m),1,0,DSL,0,0,1,0,0,0,Month-to-month,0,1,Mailed check,50.45,50.45,Mid,0.7484,1
8285-ABVLB,Ethiopia,Africa,en,0.22,Female,0,1,0,70,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),19.85,1328.35,Low,0.0387,0
8286-AFUYI,Colombia,LATAM,es,0.38,Male,0,0,0,1,New (0-12m),1,0,DSL,1,0,0,0,0,0,Month-to-month,0,0,Electronic check,47.95,47.95,Mid,0.6884,0
8289-DXCFQ,New Zealand,NA,en,1.0,Female,0,0,0,1,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,50.1,50.1,Mid,0.781,0
8290-YWKHZ,Dominican Republic,LATAM,es,0.38,Female,1,1,0,32,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,93.2,2931.0,Premium,0.7775,1
8292-FRFZQ,Russia,CIS,ru,0.3,Female,0,0,0,39,Loyal (37-60m),0,0,DSL,1,1,0,1,0,0,One year,1,0,Bank transfer (automatic),41.15,1700.9,Mid,0.3249,0
8292-ITGYJ,Ukraine,CIS,ru,0.3,Female,0,1,1,45,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),24.65,1138.8,Low,0.183,0
8292-TYSPY,Philippines,APAC,ja,0.61,Male,0,0,0,19,Growing (13-36m),1,0,DSL,0,0,1,1,0,0,Month-to-month,0,1,Credit card (automatic),55.0,1046.5,Mid,0.6679,1
8294-UIMBA,Argentina,LATAM,es,0.38,Female,0,0,0,30,Growing (13-36m),1,0,Fiber optic,0,0,0,1,1,1,One year,1,1,Bank transfer (automatic),94.4,2638.1,Premium,0.3979,0
8295-FHIVV,Kuwait,MENA,ar,0.55,Male,0,0,0,7,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,19.4,168.65,Low,0.6912,0
8295-KMENE,China,APAC,ja,0.61,Female,0,1,1,59,Loyal (37-60m),1,1,DSL,1,0,1,1,1,0,Two year,2,1,Mailed check,76.45,4519.5,High,0.1821,0
8305-VHZBZ,Belarus,CIS,ru,0.3,Male,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,20.2,20.2,Low,0.7986,1
8309-IEYJD,China,APAC,ja,0.61,Female,1,0,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,70.6,70.6,High,0.8981,0
8309-PPCED,Russia,CIS,ru,0.3,Female,0,1,0,72,Champion (60+m),1,1,Fiber optic,0,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),110.45,7982.5,Premium,0.2587,0
8311-UEUAB,Indonesia,APAC,ja,0.61,Female,0,1,1,67,Champion (60+m),1,1,DSL,1,0,0,0,1,1,Two year,2,1,Electronic check,75.5,5229.45,High,0.1778,0
8313-AFGBW,Australia,NA,en,1.0,Male,0,1,0,47,Loyal (37-60m),1,0,DSL,0,1,1,0,1,1,Two year,2,0,Electronic check,73.6,3522.65,High,0.3096,0
8313-KTIHG,United Kingdom,EU,fr,0.92,Male,0,0,0,4,New (0-12m),1,0,DSL,0,0,0,1,1,0,Month-to-month,0,1,Electronic check,61.3,249.4,Mid,0.7455,0
8313-NDOIA,Singapore,APAC,ja,0.61,Female,0,0,0,24,Growing (13-36m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,104.15,2494.65,Premium,0.7429,0
8314-DPQHL,New Zealand,NA,en,1.0,Male,0,0,0,9,New (0-12m),0,0,DSL,1,0,1,1,0,1,One year,1,0,Mailed check,50.8,463.6,Mid,0.5433,0
8314-HTWVE,Russia,CIS,ru,0.3,Female,0,1,1,7,New (0-12m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,19.85,144.15,Low,0.4282,0
8316-BBQAY,South Korea,APAC,ja,0.61,Female,0,0,0,65,Champion (60+m),0,0,DSL,1,0,1,1,1,1,Two year,2,0,Credit card (automatic),59.95,3921.1,Mid,0.1169,0
8317-BVKSO,Indonesia,APAC,ja,0.61,Male,0,0,0,14,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,20.05,299.3,Low,0.5867,0
8318-LCNBW,China,APAC,ja,0.61,Male,0,1,0,35,Growing (13-36m),0,0,DSL,1,0,1,0,1,1,One year,1,0,Credit card (automatic),53.15,1930.9,Mid,0.532,0
8319-QBEHW,Venezuela,LATAM,es,0.38,Male,0,0,1,26,Growing (13-36m),0,0,DSL,0,1,0,0,1,0,One year,1,1,Bank transfer (automatic),39.95,1023.75,Mid,0.4679,0
8325-QRPZR,Netherlands,EU,fr,0.92,Female,0,0,0,7,New (0-12m),1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,1,Electronic check,75.15,525.0,High,0.7165,0
8327-LZKAS,Ecuador,LATAM,es,0.38,Female,1,1,0,43,Loyal (37-60m),1,1,Fiber optic,0,0,1,1,1,1,One year,1,1,Electronic check,107.55,4533.9,Premium,0.6093,1
8327-WKMIE,Thailand,APAC,ja,0.61,Male,0,0,0,37,Loyal (37-60m),1,0,No,0,0,0,0,0,0,One year,1,0,Credit card (automatic),20.15,785.75,Low,0.3773,0
8328-SKJNO,Israel,MENA,ar,0.55,Male,0,0,1,23,Growing (13-36m),0,0,DSL,1,1,0,1,0,0,One year,1,0,Bank transfer (automatic),40.65,947.4,Mid,0.538,0
8329-GWVPJ,United States,NA,en,1.0,Female,0,1,1,50,Loyal (37-60m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),69.75,3557.7,High,0.603,0
8329-IBCTI,Switzerland,EU,fr,0.92,Female,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.65,19.65,Low,0.632,1
8329-UTMVM,Germany,EU,fr,0.92,Male,1,0,0,27,Growing (13-36m),1,1,Fiber optic,0,1,0,1,1,1,One year,1,1,Bank transfer (automatic),104.65,2964.0,Premium,0.6853,0
8331-ZXFOE,Kuwait,MENA,ar,0.55,Female,0,0,0,58,Loyal (37-60m),1,1,DSL,1,1,1,1,0,0,One year,1,1,Credit card (automatic),71.1,4299.2,High,0.3479,0
8332-OSJDW,Spain,EU,fr,0.92,Male,0,1,1,12,New (0-12m),1,1,No,0,0,0,0,0,0,One year,1,0,Mailed check,26.4,314.95,Low,0.5193,0
8336-TAVKX,United States,NA,en,1.0,Female,1,1,0,72,Champion (60+m),1,1,DSL,1,1,1,1,0,1,Two year,2,0,Bank transfer (automatic),78.45,5682.25,High,0.2211,0
8337-MSSXB,Belarus,CIS,ru,0.3,Female,0,0,0,14,Growing (13-36m),1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,1,Electronic check,86.3,1180.95,High,0.7337,1
8337-UPOAQ,France,EU,fr,0.92,Male,1,1,0,10,New (0-12m),1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,1,Electronic check,89.8,914.3,High,0.858,1
8338-QIUNR,Turkey,MENA,ar,0.55,Male,0,1,1,72,Champion (60+m),1,1,DSL,1,0,1,1,0,0,Two year,2,1,Credit card (automatic),66.5,4811.6,High,0.1332,0
8344-WFMFH,India,APAC,ja,0.61,Male,0,0,1,9,New (0-12m),1,0,DSL,0,1,0,0,0,0,Month-to-month,0,1,Electronic check,50.1,484.05,Mid,0.669,0
8345-MVDYC,Ecuador,LATAM,es,0.38,Female,0,0,0,45,Loyal (37-60m),1,0,DSL,1,0,1,1,1,1,Two year,2,0,Bank transfer (automatic),81.65,3618.7,High,0.2787,0
8347-GDTMP,Saudi Arabia,MENA,ar,0.55,Female,0,1,0,64,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),19.45,1225.65,Low,0.0545,0
8348-HFYIV,Singapore,APAC,ja,0.61,Male,0,0,0,2,New (0-12m),0,0,DSL,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,49.25,90.35,Mid,0.7771,1
8348-JLBUG,Canada,NA,en,1.0,Male,1,1,0,64,Champion (60+m),1,0,Fiber optic,1,0,1,0,0,0,One year,1,0,Credit card (automatic),80.3,5017.7,High,0.4568,0
8350-NYMVI,Canada,NA,en,1.0,Female,0,0,0,39,Loyal (37-60m),0,0,DSL,0,1,1,1,0,0,Month-to-month,0,0,Bank transfer (automatic),41.1,1597.05,Mid,0.4703,0
8353-CFNVI,Sweden,EU,fr,0.92,Male,0,0,0,43,Loyal (37-60m),1,1,Fiber optic,0,0,0,1,1,1,One year,1,1,Electronic check,100.0,4211.55,Premium,0.4184,0
8356-WUAOJ,Italy,EU,fr,0.92,Female,0,1,0,1,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,45.0,45.0,Mid,0.6946,0
8357-EQXFO,UAE,MENA,ar,0.55,Female,0,0,0,7,New (0-12m),1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,95.35,660.9,Premium,0.875,1
8361-LBRDI,Japan,APAC,ja,0.61,Female,0,0,0,58,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),24.35,1423.85,Low,0.122,0
8361-LTMKD,Ecuador,LATAM,es,0.38,Male,1,1,0,4,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,74.4,306.6,High,0.8815,1
8364-TRMMK,Peru,LATAM,es,0.38,Female,0,0,0,3,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,50.65,151.3,Mid,0.7972,1
8372-JUXUI,Sweden,EU,fr,0.92,Male,0,0,1,1,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,74.35,74.35,High,0.8788,1
8374-UULRV,Switzerland,EU,fr,0.92,Male,0,0,0,72,Champion (60+m),1,1,DSL,1,1,0,1,1,1,Two year,2,0,Credit card (automatic),86.05,6309.65,High,0.221,0
8374-XGEJJ,Australia,NA,en,1.0,Male,1,1,0,43,Loyal (37-60m),1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,101.0,4388.4,Premium,0.6825,1
8375-DKEBR,Switzerland,EU,fr,0.92,Female,1,0,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,69.6,69.6,High,0.9144,1
8375-KVTHK,Egypt,MENA,ar,0.55,Male,0,1,0,68,Champion (60+m),1,0,Fiber optic,0,1,0,1,1,1,One year,1,1,Electronic check,100.3,6754.35,Premium,0.2591,0
8378-LKJAF,Argentina,LATAM,es,0.38,Male,0,1,1,38,Loyal (37-60m),1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,1,Credit card (automatic),101.15,3956.7,Premium,0.6395,0
8380-MQINP,UAE,MENA,ar,0.55,Female,0,1,1,55,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.3,1079.05,Low,0.1857,0
8380-PEFPE,Germany,EU,fr,0.92,Male,0,0,1,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,71.65,71.65,High,0.7298,1
8382-SHQEH,Chile,LATAM,es,0.38,Female,0,1,0,8,New (0-12m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,84.9,764.95,High,0.8011,1
8383-SGHJU,Colombia,LATAM,es,0.38,Female,0,0,0,33,Growing (13-36m),1,1,DSL,1,0,0,1,0,0,One year,1,0,Electronic check,59.4,1952.8,Mid,0.4416,0
8384-FZBJK,South Korea,APAC,ja,0.61,Female,0,1,1,57,Loyal (37-60m),1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,100.6,5611.7,Premium,0.5835,0
8386-OSYMC,New Zealand,NA,en,1.0,Female,0,1,1,58,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Credit card (automatic),105.2,6225.4,Premium,0.3914,0
8387-MOJJT,China,APAC,ja,0.61,Female,0,1,1,42,Loyal (37-60m),1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Credit card (automatic),77.95,3384.0,High,0.5921,1
8387-UGUSU,Colombia,LATAM,es,0.38,Female,0,1,1,15,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,20.05,284.3,Low,0.6983,0
8388-DMKAE,Ecuador,LATAM,es,0.38,Female,0,0,0,8,New (0-12m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.25,174.65,Low,0.4743,0
8388-FYNPZ,Portugal,EU,fr,0.92,Male,0,0,0,4,New (0-12m),1,0,DSL,1,0,1,0,0,0,Month-to-month,0,0,Electronic check,56.75,245.15,Mid,0.7904,0
8390-FESFV,Vietnam,APAC,ja,0.61,Female,0,0,0,62,Champion (60+m),1,1,DSL,0,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),84.5,5193.2,High,0.1921,0
8393-DLHGA,South Africa,Africa,en,0.22,Male,0,0,1,25,Growing (13-36m),1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,95.9,2448.75,Premium,0.8027,1
8393-JMVMB,Singapore,APAC,ja,0.61,Male,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.45,19.45,Low,0.6597,0
